Order_ID,Sale_Date,Brand,Model,Category,Color,Engine_CC,Fuel_Type,Transmission,Mileage_KMPL,Ex_Showroom_Price_INR,Discount_INR,Units_Sold,Revenue_INR,State,City,Sales_Channel,Customer_Segment,Payment_Method,Customer_Rating
IND-15853,18-05-2021,Mahindra,Duro DZ,Superbike,Lime Green,650,electric,Manual,N/A,393200,7000,1,386200,Kerala,Kochi,Dealership,Working Professional,Credit Card,4.9
IND-14829,11-12-2023,Suzuki,Access 125,Commuter,Midnight Grey,110,Electric,Manual,N/A,56200,,12,554400,Tamil Nadu,Chennai,Dealership,Delivery Executive,Credit Card,
IND-16968,16-09-2021,Jawa,Jawa 42,Cruiser,Candy Yellow,220,BS6 Petrol,Manual,67.1,153300,7000,1,146300,Kerala,Kochi,Dealership,Homemaker,,3.9
IND-17405,12-02-2021,Honda,CB300R,Electric,Midnight Grey,0,BS6 Petrol,Manual,47.5,132100,7000,8,1000800,Kerala,Kochi,Exchange,Businessman,Cash,
IND-19927,04-02-2021,TVS,Jupiter,Cruiser,Candy Yellow,350,BS6 Petrol,Manual,48.8,175500,2000,13,2255500,Tamil Nadu,Chennai,Company Direct,Student,UPI,3.2
IND-19736,10-01-2021,Honda Ltd,Hornet 2.0,ADVENTURE,Lime Green,650,BS6 Petrol,Manual,66.9,392700,0,12,4712400,Uttar Pradesh,Lucknow,Dealership,Businessman,Cash,3.9
IND-14151,05-09-2024,Yamaha,MT-15,Cruiser,Pearl White,220,Petrol,Manual,68.7,194500,3000,10,1915000,Tamil Nadu,Chennai,Company Direct,Businessman,Loan,3.2
IND-13366,05-01-2022,Suzuki,V-Strom 650,Scooter,Midnight Grey,125,Electric,Manual,N/A,93700,3000,7,634900,Maharashtra,Mumbai,Company Direct,Delivery Executive,Cash,3.5
IND-14396,07-01-2021,Honda,Shine,Electric,Lime Green,0,BS6 Petrol,Manual,50.1,114500,15000,5,497500,West Bengal,Kolkata,Company Direct,Delivery Executive,Credit Card,3.4
IND-19572,17-05-2022,Bajaj Auto,CT110,Cruiser,Sunset Orange,500,Petrol,Manual,,216000,,13,2613000,Rajasthan,Jaipur,Exchange,Homemaker,,3.9
IND-13934,26-05-2022,Mahindra,Mojo 300,Sports,Lime Green,250,BS6 Petrol,Manual,64.3,117500,2000,8,924000,West Bengal,Kolkata,Online,Delivery Executive,EMI,4.6
IND-14705,13-08-2022,BAJAJ,Dominar 400,Electric,Racing Blue,0,Petrol,Manual,500,86200,3000,5,416000,Rajasthan,Jaipur,Online,Student,Cash,3.9
IND-16061,30-01-2023,TVS,Ntorq 125,Sports,Candy Yellow,250,Electric,Manual,N/A,166000,3000,8,1304000,Gujarat,Ahmedabad,Online,Working Professional,Loan,4.6
IND-16420,04-01-2023,Royal-Enfield,Thunderbird 350X,Superbike,Matte Black,1000,BS6 Petrol,Manual,67,564400,2000,15,8436000,Tamil Nadu,Chennai,Company Direct,Businessman,UPI,4.2
IND-15033,25-07-2021,tvs,Jupiter,Cruiser,Racing Blue,500,Petrol,Manual,,239900,10000,4,919600,Karnataka,Bengaluru,Online,Working Professional,Credit Card,3.7
IND-13044,10-09-2021,Mahindra,Mojo 300,ELECTRIC,Midnight Grey,0,Petrol,Manual,59.2,137500,10000,9,1147500,Uttar Pradesh,Lucknow,Online,Student,Cash,3.2
IND-10899,09-04-2023,KTM,Duke 125,Cruiser,Lime Green,220,Petrol,Manual,47.9,217800,15000,2,405600,West Bengal,Kolkata,Dealership,Businessman,EMI,4.3
IND-17472,09/18/2022,Bajaj,Dominar 400,Electric,,0,BS6 Petrol,Manual,,122300,2000,12,1443600,Delhi,New Delhi,Dealership,Student,Credit Card,4.5
IND-15153,09-02-2023,Yamaha,MT-15,Sports,Matte Black,250,Petrol,Manual,30.5,120700,5000,9,1041300,Delhi,New Delhi,Company Direct,Working Professional,UPI,4.7
IND-12730,14-01-2022,KTM,Duke 200,Sports,Candy Yellow,250,electric,Manual,N/A,105900,3000,2,205800,Delhi,New Delhi,Online,Homemaker,UPI,3.4
IND-14500,01-05-2021,Hero,Xtreme 160R,Electric,Glossy Red,0,Electric,Manual,N/A,96800,,13,1232400,West Bengal,Kolkata,Dealership,Student,,3.6
IND-14944,14.06.2022,KTM,Duke 125,Adventure,Midnight Grey,300,Electric,Manual,N/A,290300,15000,7,1927100,Karnataka,Bengaluru,Dealership,Student,EMI,4.7
IND-17180,19-05-2021,Hero Motocorp,HF Deluxe,Scooter,Sunset Orange,150,Petrol,Manual,48.2,108600,5000,3,310800,Karnataka,Bengaluru,Exchange,Homemaker,Cash,3.5
IND-10006,16-05-2021,Bajaj,,scooter,Sunset Orange,150,BS6 Petrol,Manual,55.1,114800,3000,14,1565200,Maharashtra,Mumbai,Online,Student,UPI,3.8
IND-18539,25-07-2024,Royal Enfield,Thunderbird 350X,Adventure,Pearl White,650,Petrol,Manual,34,358600,15000,10,3436000,Kerala,Kochi,,Delivery Executive,Loan,3.5
IND-13304,14-01-2023,Bajaj,Dominar 400,Sports,,150,Petrol,Manual,44.1,175500,,7,1207500,Tamil Nadu,Chennai,Company Direct,Working Professional,EMI,4.8
IND-16495,09-05-2024,Bajaj,Avenger 220,Sports,Candy Yellow,150,Electric,Manual,N/A,175800,7000,12,2025600,Karnataka,Bengaluru,Company Direct,Student,UPI,4.1
IND-14240,27-04-2024,tvs,,Adventure,Matte Black,300,BS6 Petrol,Manual,36.8,210300,2000,12,2499600,Delhi,New Delhi,Dealership,Homemaker,Credit Card,3.8
IND-12038,23-07-2022,Royal Enfield,Classic 350,Commuter,Midnight Grey,110,Electric,Manual,N/A,68600,0,10,686000,kerala,Kochi,Dealership,Student,EMI,4.1
IND-15889,05-04-2024,Bajaj,CT110,Superbike,,650,BS6 Petrol,Manual,71.5,492100,3000,15,7336500,Uttar Pradesh,Lucknow,Company Direct,Student,,
IND-13125,10-04-2023,Yamaha,Ray ZR,Commuter,Sunset Orange,125,Electric,Manual,N/A,56300,0,10,563000,Delhi,New Delhi,Company Direct,Businessman,Loan,3.5
IND-18969,07.08.2024,Yamaha,Fascino 125,Commuter,Pearl White,150,Electric,Manual,N/A,77700,3000,7,522900,uttar pradesh,Lucknow,Dealership,Businessman,UPI,4
IND-20161,22-04-2024,Mahindra,Gusto 125,Scooter,Lime Green,110,Electric,Manual,N/A,,2000,-5,1065000,Karnataka,Bengaluru,Company Direct,Businessman,Loan,4.1
IND-11430,05-11-2023,Royal Enfield,Meteor 350,Superbike,Candy Yellow,1000,BS6 Petrol,Manual,67.3,416400,15000,6,2408400,Uttar Pradesh,Lucknow,Online,Working Professional,Credit Card,3.9
IND-20063,30-06-2021,TVS,Apache RTR 160,Cruiser,Lime Green,500,BS6,Manual,56.9,180300,15000,5,826500,Karnataka,Bengaluru,Company Direct,Homemaker,Credit Card,3.8
IND-16612,02-05-2022,KTM,Duke 390,Sports,Sunset Orange,250,Electric,Manual,N/A,120200,7000,7,792400,Tamil Nadu,Chennai,Dealership,Homemaker,EMI,4.6
IND-11481,05-01-2023,Bajaj,Avenger 220,Electric,Midnight Grey,0,Electric,Manual,N/A,115100,2000,8,904800,West Bengal,Kolkata,Company Direct,Businessman,Cash,3.3
IND-14982,09-11-2022,HONDA,,Adventure,Racing Blue,650,Electric,Manual,N/A,310500,2000,15,4627500,Rajasthan,Jaipur,Exchange,Student,UPI,4.1
IND-12388,05-04-2023,Hero,,Adventure,Lime Green,650,Electric,Manual,N/A,421100,2000,9,3771900,Uttar Pradesh,Lucknow,Exchange,Homemaker,,3.8
IND-15039,28-11-2022,TVS,Jupiter,Superbike,Racing Blue,650,Petrol,Manual,54,406300,5000,11,4414300,Gujarat,Ahmedabad,,Homemaker,Cash,4
IND-10363,09-12-2021,Jawa,Jawa 42,Cruiser,Candy Yellow,350,BS6 Petrol,Manual,38.9,156800,15000,11,1559800,Uttar Pradesh,Lucknow,Dealership,Working Professional,Credit Card,3.6
IND-17876,21-10-2024,Hero,Glamour,Adventure,Midnight Grey,390,Electric,Manual,N/A,227300,15000,13,2759900,Telangana,Hyderabad,Exchange,Student,Credit Card,3.8
IND-16353,26-07-2021,RE,Meteor 350,Commuter,Matte Black,125,BS6 Petrol,Manual,61.4,59800,2000,13,751400,Maharashtra,Mumbai,Dealership,Homemaker,Loan,5
IND-19453,14-01-2023,Jawa,Jawa 42,Cruiser,Lime Green,350,Petrol,Manual,30.3,222400,15000,6,1244400,Delhi,New Delhi,Online,Businessman,EMI,3.2
IND-12949,20-02-2023,Royal Enfield,Bullet 350,Electric,Candy Yellow,0,BS6 Petrol,Manual,55.4,146800,0,10,1468000,Karnataka,Bengaluru,Dealership,Homemaker,,
IND-11790,09-09-2024,Mahindra,Rodeo RZ,Superbike,Racing Blue,650,Petrol,Manual,45.9,533800,,13,6939400,West Bengal,Kolkata,Company Direct,Working Professional,EMI,4.5
IND-13956,02-12-2023,KTM,,Scooter,Glossy Red,110,Electric,Manual,N/A,108900,5000,7,727300,Tamil Nadu,Chennai,Dealership,Delivery Executive,UPI,3.5
IND-10008,28-02-2023,Suzuki,V-Strom 650,Scooter,Midnight Grey,110,Petrol,Manual,52.9,75900,15000,1,60900,Tamil Nadu,Chennai,Online,Working Professional,Credit Card,4.2
IND-15394,27-02-2024,Hero,Passion Pro,Cruiser,Sunset Orange,220,Electric,Manual,N/A,157200,10000,14,2060800,Rajasthan,Jaipur,Company Direct,Working Professional,EMI,4.3
IND-16205,21-10-2023,Yamaha,,Scooter,Sunset Orange,150,Electric,Manual,N/A,83300,,3,219900,Karnataka,Bengaluru,Online,Working Professional,EMI,4.3
IND-14158,16-10-2024,Hero,Xtreme 160R,Adventure,,300,BS6 Petrol,Manual,59.1,294900,0,15,4423500,Kerala,Kochi,Dealership,Homemaker,Cash,3.5
IND-18297,19-04-2021,Jawa,Perak,Cruiser,Matte Black,500,Electric,Manual,N/A,244800,15000,14,3217200,Maharashtra,Mumbai,Online,Businessman,Loan,3.2
IND-20191,26-06-2022,HONDA,Hornet 2.0,Sports,Sunset Orange,250,Petrol,Manual,47.7,198600,0,8,1588800,Rajasthan,Jaipur,Dealership,Delivery Executive,Cash,4.7
IND-15755,21-03-2023,Bajaj,Platina 110,Cruiser,Sunset Orange,500,BS6 Petrol,Manual,59.1,225900,5000,7,1546300,Uttar Pradesh,Lucknow,Dealership,Homemaker,EMI,3.1
IND-19822,28-07-2022,Hero Motocorp,HF Deluxe,Scooter,Lime Green,150,Petrol,Manual,38.6,119500,10000,11,1204500,Rajasthan,Jaipur,Company Direct,Working Professional,Loan,4.4
IND-15588,25-10-2022,Suzuki,V-Strom 650,Adventure,Pearl White,390,Electric,Manual,N/A,-50000,5000,2,559400,Uttar Pradesh,Lucknow,Company Direct,Student,UPI,3.9
IND-15984,12-08-2021,Hero,Passion Pro,Adventure,Matte Black,300,Electric,Manual,N/A,5,0,11,2517900,Delhi,New Delhi,Exchange,Homemaker,Credit Card,4.3
IND-15019,22-12-2021,KTM,,Commuter,Candy Yellow,150,Petrol,Manual,74.2,73700,3000,5,353500,Karnataka,Bengaluru,Online,Delivery Executive,Credit Card,3.4
IND-14710,23-03-2022,Royal Enfield,Classic 350,Cruiser,Racing Blue,350,BS6 Petrol,Manual,65.4,242100,10000,12,2785200,Gujarat,Ahmedabad,Company Direct,Businessman,Credit Card,4.8
IND-11522,17-10-2021,Yamaha,MT-15,Adventure,,390,Electric,Manual,N/A,319000,3000,5,1580000,West Bengal,Kolkata,Online,Businessman,,3.7
IND-13199,05-11-2024,KTM,Duke 390,Commuter,Lime Green,100,Petrol,Manual,30.1,88200,10000,11,860200,Rajasthan,Jaipur,Online,Homemaker,Credit Card,4.1
IND-19929,29-11-2022,Yamaha,FZ-S V3,Scooter,Racing Blue,150,Petrol,Manual,65.7,,3000,12,1134000,Maharashtra,Mumbai,Exchange,Businessman,,4.2
IND-11765,05-01-2023,Yamaha,MT-15,Electric,Candy Yellow,0,BS6 Petrol,Manual,72.8,123300,5000,11,1301300,Telangana,Hyderabad,Company Direct,Businessman,,4.5
IND-13246,24-08-2021,Hero,Glamour,Cruiser,Candy Yellow,220,BS6 Petrol,Manual,63,190600,15000,11,1931600,Delhi,New Delhi,Exchange,Delivery Executive,UPI,4.6
IND-12911,10-05-2023,Yamaha,,Scooter,Matte Black,125,Petrol,Manual,,74500,0,1,74500,Delhi,New Delhi,Exchange,Homemaker,Loan,4.8
IND-11175,05-10-2021,Honda,CB300R,Sports,Racing Blue,150,Electric,Manual,,126800,5000,7,852600,Telangana,Hyderabad,Dealership,Student,Loan,3.9
IND-14140,07-01-2023,Suzuki,Intruder 150,Adventure,Lime Green,390,Electric,Manual,N/A,213600,5000,4,834400,Telangana,Hyderabad,Exchange,Businessman,Credit Card,3
IND-14925,04-01-2023,KTM,Duke 200,Scooter,Glossy Red,110,Petrol,Manual,68.9,77200,10000,11,739200,Karnataka,Bengaluru,Exchange,Businessman,Loan,3.9
IND-12162,08-05-2023,Hero,HF Deluxe,Adventure,Glossy Red,390,Petrol,Manual,71.8,369600,0,11,4065600,Delhi,New Delhi,Online,Businessman,Credit Card,4.2
IND-18639,03-08-2022,Suzuki,Intruder 150,Cruiser,Glossy Red,220,Petrol,Manual,66.7,,0,15,3525000,Telangana,Hyderabad,Company Direct,Businessman,Cash,3.4
IND-10426,23-05-2021,TVS Motors,Jupiter,Electric,,0,BS6 Petrol,Manual,35.1,140600,3000,9,1238400,Tamil Nadu,Chennai,Company Direct,Working Professional,UPI,4.9
IND-14297,11-09-2023,Mahindra,Duro DZ,Scooter,Pearl White,150,Electric,Manual,N/A,89000,15000,7,518000,Karnataka,Bengaluru,Online,Delivery Executive,EMI,4.5
IND-10409,30-04-2023,KTM,RC 200,Superbike,Matte Black,390,BS6 Petrol,Manual,61.9,401400,0,2,802800,Maharashtra,Mumbai,Company Direct,Student,Cash,4.6
IND-12933,17-04-2024,Yamaha,,Commuter,Glossy Red,110,Electric,Manual,N/A,76900,10000,6,401400,Tamil Nadu,Chennai,Exchange,Student,Credit Card,4.6
IND-10722,27-02-2023,Suzuki,V-Strom 650,Superbike,Midnight Grey,1000,Petrol,Manual,71.5,500800,5000,9,4462200,West Bengal,Kolkata,Company Direct,Delivery Executive,Loan,4.6
IND-10050,22-05-2023,KTM,RC 200,Superbike,Glossy Red,650,Petrol,Manual,40,427500,3000,11,4669500,Kerala,Kochi,Exchange,Homemaker,Loan,4.1
IND-13879,01-03-2023,Suzuki,V-Strom 650,Superbike,Lime Green,1000,BS6 Petrol,Manual,74.2,599500,7000,5,2962500,Karnataka,Bengaluru,Dealership,Student,Cash,3.4
IND-16891,09-08-2021,Royal Enfield,,Sports,Lime Green,250,Electric,Manual,N/A,147800,0,8,1182400,Karnataka,Bengaluru,Online,Student,Cash,4.8
IND-17918,26-05-2023,tvs,iQube Electric,Superbike,Lime Green,390,BS6 Petrol,Manual,68.7,461900,3000,9,4130100,Kerala,Kochi,Exchange,Businessman,Loan,4.6
IND-13811,05-07-2022,Jawa,Perak,Superbike,Glossy Red,390,Electric,Manual,N/A,318700,0,15,4780500,Tamil Nadu,Chennai,Dealership,Homemaker,Loan,3.4
IND-17106,05-08-2022,TVS,Jupiter,Cruiser,Racing Blue,220,bs6 petrol,Manual,57.4,192000,7000,14,2590000,Delhi,New Delhi,Online,Delivery Executive,Credit Card,4.1
IND-17222,09-09-2024,Jawa,Jawa 42,Scooter,Midnight Grey,125,BS6 Petrol,Manual,40.4,,7000,13,1353300,Tamil Nadu,Chennai,Exchange,Working Professional,UPI,4.8
IND-16458,06-09-2024,Royal Enfield,Thunderbird 350X,Cruiser,Glossy Red,500,Electric,Manual,N/A,150,15000,11,1742400,West Bengal,Kolkata,Company Direct,Businessman,Cash,4.9
IND-16452,21-07-2022,Yamaha,FZ-S V3,Electric,Pearl White,0,Petrol,Manual,31.3,147600,10000,9,1238400,Rajasthan,Jaipur,Online,Student,Credit Card,3.6
IND-13451,02-10-2024,Hero,,sports,Lime Green,250,Electric,Manual,N/A,123300,5000,1,118300,Maharashtra,Mumbai,Dealership,Businessman,Loan,4.1
IND-17343,19-03-2022,Mahindra,Duro DZ,Cruiser,Matte Black,350,Electric,Manual,N/A,222000,,6,1290000,West Bengal,Kolkata,Dealership,Student,EMI,3.3
IND-10347,22-02-2024,Hero,Glamour,Commuter,Matte Black,110,Petrol,Manual,66.6,86200,15000,11,783200,Tamil Nadu,Chennai,Company Direct,Businessman,UPI,3.7
IND-11514,02-06-2023,Royal Enfield,Meteor 350,Cruiser,Matte Black,500,BS6 Petrol,Manual,72.2,201500,5000,5,982500,Gujarat,Ahmedabad,Company Direct,Delivery Executive,,
IND-11839,13-04-2024,Hero,Splendor Plus,Scooter,Pearl White,125,Petrol,Manual,65.3,107400,0,2,214800,Rajasthan,Jaipur,Online,Delivery Executive,Loan,3.5
IND-17636,28-08-2021,Hero,Xtreme 160R,Commuter,Racing Blue,110,Electric,Manual,,74800,2000,10,728000,Rajasthan,Jaipur,Company Direct,Businessman,Cash,3.2
IND-18787,14-09-2023,Hero,Glamour,Sports,Midnight Grey,200,BS-6,Manual,64.3,158700,7000,13,1972100,Kerala,Kochi,Exchange,Student,EMI,4.7
IND-10056,22-12-2021,Royal Enfield,Thunderbird 350X,Scooter,Sunset Orange,150,bs6 petrol,Manual,32.7,150,0,13,1540500,uttar pradesh,Lucknow,Online,Businessman,EMI,3.3
IND-11145,09-01-2021,Mahindra,Gusto 125,Cruiser,Racing Blue,350,Electric,Manual,N/A,189300,10000,14,2510200,Maharashtra,Mumbai,Online,Delivery Executive,UPI,3.8
IND-10071,24-08-2022,Royal Enfield,Bullet 350,Electric,,0,Electric,Manual,N/A,93100,5000,3,264300,Delhi,New Delhi,Dealership,Student,UPI,4.6
IND-13287,28-08-2024,Mahindra,Duro DZ,Electric,Lime Green,0,Petrol,Manual,53.3,138600,0,9,1247400,Rajasthan,Jaipur,Dealership,Homemaker,Loan,
IND-15428,01-07-2024,TVS,Ntorq 125,Scooter,Matte Black,110,BS6 Petrol,Manual,72.2,98400,5000,15,1401000,Uttar Pradesh,Lucknow,Company Direct,Homemaker,Credit Card,3.7
IND-19582,07-02-2022,Bajaj,Dominar 400,Adventure,Pearl White,300,Petrol,Manual,51.9,310600,10000,8,2404800,Uttar Pradesh,Lucknow,Dealership,Homemaker,Loan,3.4
IND-18331,28-02-2023,Jawa,Perak,Sports,Matte Black,200,Electric,Manual,N/A,160700,5000,5,778500,KERALA,Kochi,Online,Working Professional,Loan,3.3
IND-16849,31-03-2022,Royal Enfield,Classic 350,Sports,Lime Green,250,Petrol,Manual,58.2,,2000,10,1490000,Gujarat,Ahmedabad,,Working Professional,UPI,3.3
IND-10809,19-02-2021,Suzuki,,Electric,Racing Blue,0,Petrol,Manual,52.1,117400,2000,4,461600,Karnataka,Bengaluru,Company Direct,Delivery Executive,,3.2
IND-10092,14-07-2022,Yamaha,Ray ZR,CRUISER,,500,Electric,Manual,N/A,179600,15000,7,1152200,Telangana,Hyderabad,Dealership,Delivery Executive,UPI,3.1
IND-12550,16-02-2022,Honda,CB Unicorn,Commuter,Lime Green,100,Petrol,Manual,56.8,65000,2000,2,126000,Rajasthan,Jaipur,Company Direct,Businessman,UPI,4.6
IND-18965,14-04-2023,Royal Enfield,Classic 350,Electric,Lime Green,0,Electric,Manual,N/A,97000,15000,1,82000,Tamil Nadu,Chennai,Company Direct,Student,Credit Card,4.7
IND-18126,20-05-2022,Hero,Xtreme 160R,COMMUTER,Sunset Orange,150,Petrol,Manual,72.1,66900,0,14,936600,Uttar Pradesh,Lucknow,Exchange,Delivery Executive,Cash,3.6
IND-10870,03-05-2023,TVS,iQube Electric,Electric,Midnight Grey,0,BS6 Petrol,Manual,51.2,,3000,15,1569000,Karnataka,Bengaluru,Online,Delivery Executive,Credit Card,3
IND-15016,10-10-2023,Honda,CB Unicorn,Cruiser,Glossy Red,500,BS6 Petrol,Manual,40.2,203300,5000,9,1784700,KERALA,Kochi,,Delivery Executive,UPI,99
IND-17531,06-08-2023,Suzuki,Access 125,Superbike,Candy Yellow,1000,BS6 Petrol,Manual,,479300,10000,9,4223700,Kerala,Kochi,Exchange,Businessman,EMI,3.5
IND-12575,03-03-2023,KTM,RC 200,Adventure,Racing Blue,650,Electric,Manual,N/A,443400,7000,11,4800400,Gujarat,Ahmedabad,Exchange,Working Professional,,3.5
IND-13877,07.06.2024,KTM,Adventure 390,Scooter,Pearl White,125,Petrol,Manual,69.3,75600,5000,15,1059000,Kerala,Kochi,,Homemaker,EMI,4.3
IND-11028,19-10-2022,KTM,Adventure 390,Cruiser,Midnight Grey,350,Petrol,Manual,33.1,167600,7000,5,803000,Rajasthan,Jaipur,Online,Student,Cash,4.9
IND-15789,05-08-2024,Honda,Activa 6G,Cruiser,Glossy Red,500,Petrol,Manual,43.3,209600,0,1,209600,Delhi,New Delhi,Dealership,Student,Credit Card,5
IND-12535,08-11-2022,Jawa,42 Bobber,Electric,Pearl White,0,Electric,Manual,N/A,9999999,15000,10,1153000,Uttar Pradesh,Lucknow,Exchange,Working Professional,EMI,4.6
IND-18871,26-01-2024,Jawa,42 Bobber,scooter,Lime Green,125,Electric,Manual,N/A,82900,0,5,414500,Tamil Nadu,Chennai,Dealership,Delivery Executive,UPI,4.9
IND-12044,03-12-2021,Mahindra,,Electric,Midnight Grey,0,BS6 Petrol,Manual,46.6,124900,7000,10,1179000,Gujarat,Ahmedabad,Dealership,Delivery Executive,Loan,3.1
IND-17167,27-08-2023,TVS,Apache RTR 160,Superbike,Pearl White,650,BS6 Petrol,Manual,32.8,430300,5000,13,5528900,Rajasthan,Jaipur,Exchange,Student,Cash,3
IND-18926,21-09-2022,Royal Enfield,Himalayan,Electric,Racing Blue,0,Petrol,Manual,60.2,113900,,10,1069000,Tamil Nadu,Chennai,Exchange,Businessman,Cash,3.1
IND-11848,16-08-2021,Jawa,Jawa Classic,SCOOTER,Lime Green,125,Electric,Manual,,82200,7000,2,150400,Uttar Pradesh,Lucknow,Dealership,Student,Credit Card,3.6
IND-15764,23-08-2022,Jawa,Yezdi Scrambler,SPORTS,Midnight Grey,200,BS6 Petrol,Manual,69,124100,0,9,1116900,Rajasthan,Jaipur,Exchange,Working Professional,EMI,3.9
IND-16529,02-07-2022,Bajaj,Dominar 400,Superbike,,650,Electric,Manual,N/A,331800,0,7,2322600,Telangana,Hyderabad,Company Direct,Student,Loan,3.2
IND-15084,02-05-2023,Yamaha,Fascino 125,Cruiser,Pearl White,350,BS6 Petrol,Manual,62.4,233000,,1,218000,Telangana,Hyderabad,Dealership,Homemaker,,3.1
IND-11181,11-11-2021,KTM,RC 200,Commuter,Matte Black,100,Electric,Manual,N/A,89900,2000,11,966900,Rajasthan,Jaipur,Dealership,Student,,3.4
IND-13826,29-09-2021,Bajaj,Platina 110,Sports,Racing Blue,200,Electric,Manual,N/A,194700,2000,4,770800,Gujarat,Ahmedabad,Company Direct,Homemaker,Loan,4.6
IND-12262,10-12-2021,Honda,Shine,scooter,Glossy Red,150,BS6 Petrol,Manual,74.1,93300,7000,10,863000,West Bengal,Kolkata,Dealership,Student,UPI,4.3
IND-11250,06-07-2022,Suzuki,Intruder 150,adventure,Lime Green,300,Petrol ,Manual,45.9,413700,7000,5,2033500,Karnataka,Bengaluru,Online,Working Professional,Loan,4.5
IND-18298,05-09-2021,Honda,Activa 6G,Commuter,Midnight Grey,100,Petrol,Manual,68.7,88500,7000,3,244500,KERALA,Kochi,Online,Homemaker,UPI,3.9
IND-15776,17-01-2021,Mahindra,Centuro,Superbike,,650,Petrol,Manual,43.8,333600,7000,14,4572400,Gujarat,Ahmedabad,Dealership,Student,Credit Card,3.1
IND-12988,18-05-2022,Jawa,,Superbike,Candy Yellow,650,Electric,Manual,,445200,10000,6,2611200,Gujarat,Ahmedabad,Dealership,Homemaker,Cash,4.8
IND-11289,14-09-2023,Jawa,Jawa Classic,Adventure,,390,Electric,Manual,N/A,399900,2000,4,1591600,Maharashtra,Mumbai,Exchange,Student,Cash,3.1
IND-12397,18-04-2022,TVS,Raider 125,Superbike,Glossy Red,1000,Petrol,Manual,65.9,,5000,12,4860000,Rajasthan,Jaipur,Online,Working Professional,,4
IND-13649,24-08-2024,Hero,Passion Pro,Cruiser,Midnight Grey,500,BS6 Petrol,Manual,37.3,163700,5000,8,1269600,Delhi,New Delhi,Exchange,Homemaker,UPI,3.3
IND-18440,29-07-2023,Mahindra,Mojo 300,Superbike,Glossy Red,1000,BS6 Petrol,Manual,53.9,510400,15000,5,2477000,Rajasthan,Jaipur,Company Direct,Businessman,Cash,4.1
IND-13349,17-04-2021,Bajaj,Pulsar NS200,Scooter,Matte Black,125,BS6,Manual,66.6,97100,0,14,1359400,Tamil Nadu,Chennai,Exchange,Homemaker,Cash,3.5
IND-13539,18-07-2021,Hero,Xtreme 160R,electric,Matte Black,0,Electric,Manual,N/A,145900,7000,13,1805700,Uttar Pradesh,Lucknow,Exchange,Student,Cash,3.4
IND-16904,29-01-2024,Royal Enfield,Classic 350,Commuter,Pearl White,125,Petrol,Manual,60.2,87900,7000,10,809000,Maharashtra,Mumbai,Exchange,Homemaker,Credit Card,4.2
IND-16975,23-08-2021,Suzuki,Gixxer 250,Cruiser,Pearl White,220,Petrol,Manual,67.2,223300,0,5,1116500,Telangana,Hyderabad,Exchange,Delivery Executive,UPI,4.5
IND-16298,10-11-2022,Suzuki,V-Strom 650,Adventure,Lime Green,300,BS6 Petrol,Manual,51.7,259200,3000,8,2049600,Maharashtra,Mumbai,Company Direct,Working Professional,UPI,3.9
IND-16650,28-03-2024,Mahindra,Rodeo RZ,Adventure,Racing Blue,390,BS6 Petrol,Manual,42,353800,7000,10,3468000,Uttar Pradesh,Lucknow,Online,Student,Loan,4.1
IND-11307,21-06-2021,Hero,Xtreme 160R,Scooter,,110,Petrol,Manual,48.5,80300,10000,11,773300,Maharashtra,Mumbai,Exchange,Student,Loan,4.9
IND-15113,29-08-2021,TVS,Raider 125,Sports,Candy Yellow,200,Petrol,Manual,67.7,193600,0,7,1355200,Uttar Pradesh,Lucknow,Exchange,Delivery Executive,Cash,3.2
IND-18750,01-06-2021,Hero,Xtreme 160R,Electric,Racing Blue,0,Electric,Manual,N/A,140400,0,3,421200,Rajasthan,Jaipur,,Businessman,,4.9
IND-18661,23-02-2024,Royal Enfield India,Classic 350,Sports,Racing Blue,150,Electric,Manual,N/A,185600,0,2,371200,Uttar Pradesh,Lucknow,Company Direct,Delivery Executive,Credit Card,
IND-18620,23-03-2023,KTM,RC 200,Sports,Glossy Red,160,Petrol,Manual,48.2,168100,3000,12,1981200,Rajasthan,Jaipur,Exchange,Delivery Executive,UPI,3.2
IND-11800,02-06-2024,KTM,Duke 390,Scooter,Matte Black,110,BS-6,Manual,45.5,,7000,6,626400,Telangana,Hyderabad,Exchange,Student,Credit Card,3.5
IND-18111,10-06-2024,TVS,Apache RTR 160,Superbike,Racing Blue,1000,Electric,Manual,N/A,391900,5000,7,2708300,Rajasthan,Jaipur,Online,Delivery Executive,Credit Card,4.9
